Deal Type;Announce Date;Target Name;Acquirer Name;Seller Name;Announced Total Value (mil.);Payment Type;TV/EBITDA;Deal Status;Nature of Bid;Target ISIN;Acquirer ISIN;Competing Bid Premium;Premium to 1-Month Avg Px (%);Percent Sought;Percent Owned;Net Debt
M&A;01/03/2001;Ming WAH Universal Bermuda;China Merchants Port Holdings Co Ltd;;29.00;Cash;2.80;Completed;Friendly;BMG6142P1032;HK0144000764;0.0000;28.8343;25.000000;75.000000;0.000000
M&A;01/03/2001;Notis Global Inc;NetCurrents Information Services Inc;;N/A;Stock; ;Terminated;Friendly;US66980B1008;US64111M1036;0.0000;0;100.000000;0.000000;0.000000
M&A;02/03/2001;Hokuriku Seiyaku;Abbott India Ltd;BASF SE;578.90;Stock;26.79;Completed;;JP3844400006;INE358A01014;0.0000;;66.669998;0.000000;0.000000
M&A;02/03/2001;First National Bancorp Inc/IL;Bank of Montreal;;219.82;Cash or Stock; ;Completed;Friendly;US3209201017;CA0636711016;0.0000;10.2596;100.000000;0.000000;0.000000
M&A;02/03/2001;ATS Money Systems Inc;De La Rue PLC;;12.23;Cash;8.54;Completed;Friendly;US0020841013;GB00B3DGH821;0.0000;0;100.000000;0.000000;-1.769000
M&A;02/03/2001;AB Soft;Claranova SADIR;;6.12;Stock; ;Completed;Friendly;FR0000039547;FR0013426004;0.0000;0;93.800003;0.000000;0.143103
M&A;02/03/2001;Lateral Vector Resources Inc;Carpatsky Petroleum Inc;;N/A;Stock; ;Terminated;Friendly;CA5179291052;CA1439081011;0.0000;0;100.000000;0.000000;0.000000
M&A;05/03/2001;James River Bankshares Inc;First Virginia Banks Inc;;108.71;Cash or Stock; ;Completed;Friendly;US4703451090;US3374771034;0.0000;0.388587;100.000000;0.000000;0.000000
M&A;05/03/2001;Interwest Home Medical Inc;Linde PLC;;58.49;Cash;9.00;Completed;Friendly;US46114P2092;IE00BZ12WP82;0.0000;0;100.000000;0.000000;16.443001
M&A;05/03/2001;ReQuest Income Trust Fund;PHX Energy Services Corp;;43.52;Cash or Stock; ;Terminated;Friendly;CA76083B1058;CA69338U1012;0.0000;0;100.000000;0.000000;27.636000
M&A;05/03/2001;Alliance Energy Inc/Canada;APF Energy Trust;;29.79;Cash or Stock; ;Completed;Friendly;CA01859E1097;CA00185T2020;0.0000;0;100.000000;0.000000;0.000000
M&A;06/03/2001;Fuji Xerox Co Ltd;FUJIFILM Holdings Corp;Xerox Holdings Corp;1300.00;Cash; ;Completed;;N.A.;JP3814000000;0.0000;320.591;25.000000;50.000000;0.000000
M&A;06/03/2001;Extended Systems Inc;Palm Inc;;244.56;Stock; ;Terminated;Friendly;US3019731039;US6966431057;0.0000;366.946;100.000000;0.000000;-6.120000
M&A;06/03/2001;Ugland Nordic Shipping AS;Teekay Corp;;97.96;Cash;3.71;Completed;Friendly;NO0003042400;MHY8564W1030;0.0000;20.0245;44.000000;56.000000;0.000000
M&A;06/03/2001;NorthStar Drilling Systems Inc;NQL Energy Services Inc;;20.93;Stock; ;Completed;Friendly;CA6669141062;CA62936W1086;0.0000;57.5391;100.000000;0.000000;0.000000
M&A;06/03/2001;Media Entertainment Group Ltd;Global Television Ltd/Australia;;7.23;Stock;8.25;Completed;Friendly;N.A.;AU000000GTV6;0.0000;2096.75;80.059998;19.940001;-16.348000
M&A;06/03/2001;C-Phone Corp;Worldmodal Network Services Inc;;1.27;Cash; ;Terminated;Friendly;US12616P1057;US98157Y1001;0.0000;60.5351;52.000000;0.000000;0.000000
M&A;07/03/2001;Barrett Resources Corp;Royal Dutch Petroleum Co;;2401.70;Cash;9.24;Terminated;Hostile;US0684802012;NL0000009470;0.0000;27.0302;100.000000;0.000000;387.839996
INV;07/03/2001;Abbott India Ltd;Abbott Laboratories;;22.84;Cash;11.21;Completed;Friendly;INE358A01014;US0028241000;0.0000;44.0992;20.000000;51.000000;0.000000
M&A;08/03/2001;Canadian Oil Sands Trust/Old;Canadian Oil Sands Ltd;;599.19;Stock; ;Completed;Friendly;CA1359221027;CA13643E1051;0.0000;-89.3789;100.000000;0.000000;0.000000
M&A;08/03/2001;British Regional Air Lines Group Ltd;International Consolidated Airlines Group SA;;113.94;Cash;3.25;Completed;Friendly;GB0002895752;ES0177542018;0.0000;15.4856;100.000000;0.000000;0.000000
M&A;08/03/2001;Data Dimensions LLC;Lionbridge Technologies Inc;;8.81;Stock; ;Completed;Friendly;US2376542070;US5362521099;0.0000;109.367;100.000000;0.000000;-6.484000
M&A;08/03/2001;Lateral Vector Resources Inc;CanArgo Energy Corp;;1.76;Cash; ;Completed;Friendly;CA5179291052;US1372251082;0.0000;205.96;100.000000;0.000000;-0.838000
M&A;09/03/2001;Lepanto SA;Grupo Catalana Occidente SA;;78.34;Cash; ;Completed;Friendly;ES0158235038;ES0116920333;0.0000;0;99.250000;0.000000;0.000000
M&A;12/03/2001;AIG Life Holdings Inc;Prudential PLC;;26066.53;Stock; ;Terminated;Friendly;US0263511067;GB0007099541;0.0000;-15.7167;100.000000;0.000000;13826.000000
M&A;12/03/2001;Cambridge Technology Partners Inc;Micro Focus Software Inc;;195.32;Stock; ;Completed;Friendly;US1325241099;US6700061053;0.0000;34.1917;100.000000;0.000000;-90.772987
M&A;12/03/2001;Inwear Group A/S;IC Group A/S;;153.30;Stock;49.02;Completed;Friendly;DK0010227339;DK0010221803;0.0000;-14.9222;100.000000;0.000000;319.247986
M&A;12/03/2001;Roy F Weston Inc;ACAS LLC;;51.60;Cash;5.88;Completed;Friendly;US9611371066;US02503Y1038;0.0000;14.8394;100.000000;0.000000;11.977000
M&A;12/03/2001;Australian Power & Gas Co Ltd;Brazin Ltd;;17.22;Cash; ;Terminated;Friendly;AU000000APK0;AU000000BRZ2;0.0000;0;100.000000;0.000000;0.000000
M&A;12/03/2001;Delaney Energy Services Inc;Integrated Production Services Ltd;;11.51;Cash; ;Completed;Friendly;CA2455681007;CA45817H1001;0.0000;43.0193;100.000000;0.000000;0.000000
M&A;12/03/2001;Fuji Machinery Co Ltd;Subaru Corp;;6.64;Cash;4.62;Completed;Friendly;JP3808800001;JP3814800003;0.0000;27.9825;20.340000;49.150002;0.000000
M&A;12/03/2001;Vitalcom Inc;Data Critical Corp;;2.62;Stock; ;Completed;Friendly;US9279171048;US2376221055;0.0000;-12.2454;100.000000;0.000000;-12.351000
M&A;13/03/2001;CIT Group Inc/NV;Johnson Controls International plc;;9884.43;Stock;1.91;Completed;Friendly;US1255771065;IE00BY7QL619;0.0000;6.74755;100.000000;0.000000;37153.000000
M&A;13/03/2001;Groupe Bruxelles Lambert - Groep Brussel Lambert S;Groupe Bruxelles Lambert SA;;6591.16;Stock;3.93;Completed;Friendly;BE0003494029;BE0003797140;0.0000;-35.5523;100.000000;0.000000;0.000000
M&A;13/03/2001;Unipac Optoelectronics Corp;AU Optronics Corp;;2150.75;Stock;25.50;Completed;Friendly;TW0005441000;TW0002409000;0.0000;0;100.000000;0.000000;14091.679688
M&A;13/03/2001;Crusader Holding Corp;Royal Bancshares of Pennsylvania Inc;;400.00;Cash;24.36;Completed;Friendly;US2288401043;US7800811058;0.0000;0;100.000000;0.000000;0.000000
INV;13/03/2001;Savills PLC;Investor Group;First Pacific Co Ltd;42.42;Cash;8.04;Completed;;GB00B135BJ46;;0.0000;0;20.000000;0.000000;0.000000
M&A;13/03/2001;Towne Services Inc;Goldleaf Financial Solutions Inc;;4.84;Stock; ;Completed;Friendly;US8921482068;US38144H2085;0.0000;622.161;100.000000;0.000000;0.000000
M&A;14/03/2001;Adolfo Dominguez SA;Tendam Retail SA;;81.47;Cash;6.16;Terminated;Hostile;ES0106000013;ES0124254311;0.0000;53.9568;100.000000;0.000000;11.022210
M&A;14/03/2001;Exolon ESK Co;Washington Mills Abrasive Co;;23.29;Cash;9.50;Completed;Friendly;US3021011008;US9392281021;0.0000;0;100.000000;0.000000;16.908001
M&A;16/03/2001;Midcoast Energy Resources Inc;Enbridge Inc;;577.58;Cash;9.44;Completed;Friendly;US59563W1045;CA29250N1050;0.0000;11.7417;100.000000;0.000000;237.725998
M&A;16/03/2001;Telesis Investment Bank SA;Eurobank Ergasias Services and Holdings SA;;344.33;Stock; ;Completed;Friendly;GRS302013008;GRS323003012;0.0000;-33.6962;100.000000;0.000000;0.000000
M&A;16/03/2001;Tokyo Kozosushi Co Ltd;Kozosushi Co Ltd;;64.82;Stock; ;Completed;Friendly;JP3576400000;JP3298800008;0.0000;18.1506;100.000000;0.000000;2620.000000
M&A;16/03/2001;Memory Card Technology;US Gold Corp;;30.28;Cash;14.21;Completed;Friendly;DK0010238294;US90291C2017;0.0000;0;100.000000;0.000000;0.000000
M&A;17/03/2001;PaySys International Inc;First Data Corp;;18.00;Cash; ;Completed;Friendly;US7049171033;US32008D1063;0.0000;0;100.000000;0.000000;0.000000
M&A;19/03/2001;BHP Group PLC;BHP Group Ltd;;13241.68;Stock;3.02;Completed;Friendly;GB00BH0P3Z91;AU000000BHP4;0.0000;0;100.000000;0.000000;1081.000000
M&A;19/03/2001;Bergen Brunswig Corp;AmerisourceBergen Corp;;3719.66;Stock;10.75;Completed;Friendly;US0837391020;US03073E1055;0.0000;-74.3825;100.000000;0.000000;995.614014
M&A;19/03/2001;True North Communications Inc;Interpublic Group of Cos Inc/The;;2212.26;Stock;8.28;Completed;Friendly;US8978441066;US4606901001;0.0000;5.83175;100.000000;0.000000;-52.500000
M&A;19/03/2001;Intelispan Inc;McLeodUSA Inc/Old Pre 2002;;43.19;Stock; ;Completed;Friendly;US4581501099;US5822661022;0.0000;0.338659;100.000000;0.000000;0.000000
M&A;20/03/2001;Huntway Refining Co;Valero Energy Corp;;60.42;Cash;3.81;Completed;Friendly;US4473091050;US91913Y1001;0.0000;0;100.000000;0.000000;26.007999
M&A;20/03/2001;Alysis Technologies Inc;Pitney Bowes Inc;;9.27;Cash; ;Completed;Friendly;US02261D1019;US7244791007;0.0000;43.6136;100.000000;0.000000;-9.159000
M&A;20/03/2001;Vanguard Oil Corp;Bitech Petroleum Corp;;5.17;Cash or Stock; ;Completed;Friendly;CA92204Y1060;CA0919022057;0.0000;0;100.000000;0.000000;0.000000
M&A;20/03/2001;Roberts Bay Resources Ltd;Rider Resources Inc;;3.99;Stock; ;Completed;Friendly;CA77036W1059;CA76570B1058;0.0000;18.0515;100.000000;0.000000;0.000000
M&A;20/03/2001;Craig Corp;Reading International Inc;;N/A;Stock; ;Completed;Friendly;US2241741022;US7554081015;0.0000;0;100.000000;0.000000;0.000000
M&A;20/03/2001;Reading Entertainment Inc;Reading International Inc;;N/A;Stock; ;Completed;Friendly;US7553581080;US7554081015;0.0000;25.4303;100.000000;0.000000;0.000000
M&A;21/03/2001;Excel Legacy Corp;Price Legacy Corp;;320.84;Stock; ;Completed;Friendly;US3006651067;US74144P5026;0.0000;495.132;100.000000;0.000000;110.919998
M&A;21/03/2001;Soon Communications Oyj;Elisa Oyj;;252.67;Stock;7.65;Completed;Friendly;FI0009006787;FI0009007884;0.0000;-0.528598;90.610001;0.000000;-5.810000
M&A;21/03/2001;Sequoia Software Corp;Citrix Systems Inc;;164.50;Cash; ;Completed;Friendly;US8174391024;US1773761002;0.0000;62.8391;100.000000;0.000000;-9.112000
M&A;21/03/2001;KTF Ltd;Keppel Capital Holdings Ltd;;51.79;Cash;4.94;Completed;Friendly;SG1J33888343;SG1J30887991;0.0000;25.1094;29.000000;71.000000;0.000000
M&A;21/03/2001;SEET PLC;Cosalt PLC;;11.72;Cash;12.84;Completed;Friendly;GB0007823866;GB0002265055;0.0000;10.1749;100.000000;0.000000;3.111153
M&A;22/03/2001;Kent Electronics Corp;Avnet Inc;;762.25;Stock;11.90;Completed;Friendly;US4905531046;US0538071038;0.0000;34.2422;100.000000;0.000000;114.947998
M&A;22/03/2001;Nuernberger Hypothekenbank;Deutsche Pfandbriefbank AG;;486.49;Cash and Stock; ;Completed;Friendly;DE0008084005;DE0008019001;0.0000;-9.60332;100.000000;0.000000;0.000000
M&A;22/03/2001;Sueddeutsche Bodencreditbank AG;Deutsche Pfandbriefbank AG;;456.44;Cash and Stock; ;Completed;Friendly;DE0008114000;DE0008019001;0.0000;-15.3829;100.000000;0.000000;0.000000
M&A;22/03/2001;NorthPoint Communications Group Inc;AT&T Corp;;135.00;Cash; ;Completed;Friendly;US6666101000;US0019575051;0.0000;0;100.000000;0.000000;0.000000
M&A;22/03/2001;Fuji Seito;Fuji Nihon Seito Corp;;26.27;Stock;5.91;Completed;Friendly;JP3815600006;JP3722200007;0.0000;-13.624;100.000000;0.000000;0.000000
M&A;22/03/2001;CUseeMe Networks Inc;First Virtual Communications Inc;;21.23;Stock; ;Completed;Friendly;US2316291069;US3374843072;0.0000;530.89;100.000000;0.000000;0.000000
M&A;22/03/2001;Martin Gruppen;Schouw & Co A/S;;20.71;Cash;4.73;Completed;Friendly;DK0010216720;DK0010253921;0.0000;38.5956;30.900000;69.099998;0.000000
M&A;23/03/2001;Interland Inc/Old;Web.com Holding Co Inc;;123.78;Stock; ;Completed;Friendly;US4587261060;US94732Q1004;0.0000;1553.62;100.000000;0.000000;-20.920000
M&A;23/03/2001;Avantax Wealth Management Inc;Wells Fargo & Co;;120.00;Cash;16.38;Completed;Friendly;US4041501044;US9497461015;0.0000;234.224;100.000000;0.000000;0.000000
M&A;26/03/2001;SingTel Optus Pty Ltd;Singapore Telecommunications Ltd;;9689.83;Cash and Stock;17.26;Completed;Friendly;AU000000CWO4;SG1T75931496;0.0000;-8.47708;100.000000;0.000000;2040.800049
M&A;26/03/2001;Pacifica Papers Inc;Catalyst Paper Corp/Old;;1075.60;Stock;10.16;Completed;Friendly;CA6949401070;CA14888T1049;0.0000;16.9785;100.000000;0.000000;619.400024
M&A;26/03/2001;C-Cube Microsystems Inc;LSI Corp;;685.35;Stock;38.20;Completed;Friendly;US12501N1081;US5021611026;0.0000;68.2558;100.000000;0.000000;-8.860000
M&A;26/03/2001;VSI Holdings Inc;SPX Corp;;184.49;Stock;8.75;Terminated;Friendly;US9183221087;US7846351044;0.0000;-45.7086;100.000000;0.000000;41.952999
M&A;27/03/2001;ALZA Corp;Johnson & Johnson;;11692.37;Stock;36.52;Completed;Friendly;US0226151084;US4781601046;0.0000;-4.72982;100.000000;0.000000;729.299988
M&A;27/03/2001;Richmond County Financial Corp;New York Community Bancorp Inc;;727.85;Stock; ;Completed;Friendly;US7645561066;US6494451031;0.0000;-80.5906;100.000000;0.000000;702.635986
M&A;27/03/2001;Pocket Card Co Ltd;Sanyo Shinpan Finance Co Ltd;;516.63;Cash;9.19;Completed;Friendly;JP3860260003;JP3340000003;0.0000;282.627;51.000000;0.000000;0.000000
M&A;27/03/2001;Maxx Petroleum Ltd;Pembina NGL Corp;;105.14;Cash or Stock;3.78;Completed;Friendly;CA57777D2014;CA74386V1004;0.0000;41.3869;100.000000;0.000000;53.319000
M&A;27/03/2001;Hitachi Chemical Electronics Co Ltd;Showa Denko Materials Co Ltd;;78.90;Stock;5.30;Completed;Friendly;JP3784800009;JP3785000005;0.0000;-13.4491;36.599998;63.299999;0.000000
M&A;27/03/2001;New Energy West Corp;Badlands Energy Inc;;17.22;Stock; ;Terminated;Hostile;CA6439011017;US3672201007;0.0000;0;100.000000;0.000000;0.000000
M&A;27/03/2001;Wine Planet Holdings Ltd;Foster's Group Pty Ltd;;12.00;Cash; ;Completed;Friendly;N.A.;AU000000FGL6;0.0000;69.7459;75.000000;25.000000;0.000000
M&A;28/03/2001;Vintage Petroleum Canada Inc;Vintage Petroleum Inc;;513.84;Cash;5.37;Completed;Friendly;CA3719151092;US9274601056;0.0000;28.5664;100.000000;0.000000;115.862000
M&A;28/03/2001;Vickers Capital Ltd;Vertex Venture Holdings Ltd;;332.46;Cash and Stock;17.03;Completed;Friendly;SG1A27000664;SG1K40897094;0.0000;9.68032;100.000000;0.000000;72.228996
M&A;28/03/2001;Interact Commerce Corp;Sage Group PLC/The;;253.04;Cash; ;Completed;Friendly;US45839Y1073;GB00B8C3BL03;0.0000;57.2013;100.000000;0.000000;9.430000
M&A;28/03/2001;MSV Resources Inc;Campbell Resources Inc;;5.41;Stock; ;Completed;Friendly;CA55375F1071;CA1344226099;0.0000;65.5902;100.000000;0.000000;0.000000
M&A;28/03/2001;Geonova Explorations Inc;Campbell Resources Inc;;1.70;Stock; ;Completed;Friendly;CA37247J1030;CA1344226099;0.0000;0;100.000000;0.000000;0.000000
INV;28/03/2001;Medios AG;Mondo TV SpA;;N/A;Cash; ;Completed;Friendly;DE000A1MMCC8;IT0001447785;0.0000;0;30.299999;0.000000;0.000000
M&A;29/03/2001;Chemoxy International Ltd;DuPont de Nemours Inc;;718.15;Cash;10.59;Completed;Friendly;GB0002733631;US26614N1028;0.0000;55.0741;100.000000;0.000000;192.300003
M&A;29/03/2001;Primex Forest Products Ltd;Interfor Corp;;81.16;Cash or Stock;6.15;Completed;Friendly;CA74159H1064;CA45868C1095;0.0000;52.975;100.000000;0.000000;17.745001
M&A;30/03/2001;GE Capital Franchise Finance Corp;General Electric Co;;2122.07;Cash;10.32;Completed;Friendly;US3518071028;US3696041033;0.0000;16.516;100.000000;0.000000;713.075012
M&A;30/03/2001;Hallwood Energy Corp;Pure Resources Inc;;222.29;Cash;4.48;Completed;Friendly;US40636X1054;US74622E1029;0.0000;27.638;100.000000;0.000000;98.876999
M&A;30/03/2001;ALM Brand AS/Old;Alm Brand A/S;;171.97;Stock; ;Completed;Friendly;DK0010004035;DK0015250344;0.0000;-60.5343;100.000000;0.000000;0.000000
M&A;30/03/2001;Core Inc;Fortis NL NV;;59.41;Cash;7.28;Completed;Friendly;US21867P1021;NL0000300838;0.0000;24.9524;100.000000;0.000000;14.690000
M&A;30/03/2001;OGY Petroleums Ltd;Baytex Energy Ltd;;42.53;Cash or Stock; ;Completed;Friendly;CA67083W1086;CA07317G1072;0.0000;15.0236;100.000000;0.000000;6.038000
M&A;30/03/2001;Community Financial Corp/IL;First Financial Corp/IN;;33.91;Cash;12.02;Completed;Friendly;US20364V1098;US3202181000;0.0000;26.0508;100.000000;0.000000;0.000000
M&A;30/03/2001;CAC Systemes;Airbus SE;;2.06;Cash; ;Completed;Friendly;FR0000065633;NL0000235190;0.0000;0;55.000000;0.000000;0.000000
M&A;01/04/2001;Dresdner Bank AG;Allianz SE;;20655.43;Cash and Stock; ;Completed;Friendly;DE0005350003;DE0008404005;0.0000;-4.21542;76.400002;20.000000;0.000000
INV;01/04/2001;ERGO Group AG;Munich Re;;3348.68;Cash and Stock;12.77;Completed;Friendly;DE0008418526;DE0008430026;0.0000;-12.7236;28.799999;62.900002;0.000000
M&A;02/04/2001;Bowater Canadian Forest Products Inc;Resolute FP US Inc;;714.18;Cash and Stock;6.58;Completed;Friendly;CA01859J1084;US0036871004;0.0000;79.9018;100.000000;0.000000;341.000000
M&A;02/04/2001;General Semiconductor Inc;Vishay Intertechnology Inc;;636.52;Stock;5.99;Completed;Hostile;US3707871030;US9282981086;0.0000;6.01102;100.000000;0.000000;211.587006
M&A;02/04/2001;Systematics AG;Perspecta Enterprise Solutions LLC;;571.31;Cash and Stock;16.79;Completed;Friendly;DE0007276800;US2856611049;0.0000;0;98.150002;0.000000;13.775740
M&A;02/04/2001;Dia Met Minerals Ltd;BHP Group Ltd;;478.85;Cash;7.09;Completed;Friendly;CA25243K2083;AU000000BHP4;0.0000;4.63118;100.000000;0.000000;109.579002
M&A;02/04/2001;St Gobain Cristaleria SL;Cie de Saint-Gobain;;206.22;Cash; ;Completed;Friendly;ES0125030017;FR0000125007;0.0000;71.8481;25.500000;74.500000;0.000000
M&A;02/04/2001;BDAG Balcke-Duerr AG;Babcock Borsig AG/Old;;80.98;Cash and Stock;5.49;Completed;Friendly;DE0005565006;DE0005507008;0.0000;-22.6153;33.000000;67.000000;0.000000
M&A;02/04/2001;USA Detergents Inc;Church & Dwight Co Inc;;79.28;Cash;16.31;Completed;Friendly;US9029381095;US1713401024;0.0000;37.931;79.800003;15.000000;0.000000
INV;02/04/2001;Gulfstream Resources Canada Ltd;ROC Oil Co Pty Ltd;;17.99;Cash;4.93;Terminated;Friendly;CA4027411020;AU000000ROC4;0.0000;37.7583;40.000000;0.000000;0.000000
M&A;02/04/2001;Metrocall Inc/Old;WebLink Wireless Inc;;N/A;Stock; ;Terminated;Friendly;US5916471023;US94769A1016;0.0000;0;100.000000;0.000000;0.000000
M&A;03/04/2001;AIG Life Holdings Inc;American International Group Inc;;22989.14;Stock; ;Completed;Friendly;US0263511067;US0268747849;18.1300;1819.47;100.000000;0.000000;14053.000000
M&A;03/04/2001;Inax Corp;Lixil Corp;;785.71;Stock;4.29;Completed;Friendly;JP3145600007;JP3626800001;0.0000;-18.2821;100.000000;0.000000;-43240.000000
INV;03/04/2001;Osaka Sanso Kogyo Ltd;BOC Group Ltd/The;;106.68;Cash;4.85;Completed;Friendly;JP3182000004;GB0001081206;0.0000;37.0062;38.080002;55.119999;0.000000
M&A;03/04/2001;DTM Corp;3D Systems Corp;;40.02;Cash;7.20;Completed;Friendly;US23333L1035;US88554D2053;0.0000;72.9193;100.000000;0.000000;-2.529000
M&A;03/04/2001;Harris-Exigent Inc;L3Harris Technologies Inc;;26.03;Cash;12.40;Completed;Friendly;US3020561060;US5024311095;0.0000;133.986;100.000000;0.000000;4.339000
M&A;05/04/2001;Dean Foods Co/Old;Dean Foods Co;;2222.33;Cash and Stock; ;Completed;Friendly;US2423611035;US2423702032;0.0000;-24.4712;100.000000;0.000000;735.679016
M&A;05/04/2001;Tecnomen OYJ/Old;Tecnotree Oyj;;155.88;Stock; ;Completed;Friendly;FI0009009146;FI0009010227;0.0000;0;100.000000;0.000000;18.712919
M&A;05/04/2001;Floware Wireless Systems Ltd;Alvarion Ltd;;141.92;Stock; ;Completed;Friendly;IL0010851330;IL0010844582;0.0000;9.72684;100.000000;0.000000;-25.947001
M&A;05/04/2001;Emusic.com Inc;Vivendi SA;;25.03;Cash; ;Completed;Friendly;US2924761081;FR0000127771;0.0000;112.881;100.000000;0.000000;0.000000
M&A;05/04/2001;Almenni Hlutabrefasjodurinn;Audlind HF;;N/A;Stock; ;Completed;Friendly;IS0000000610;IS0000000628;0.0000;0;100.000000;0.000000;0.000000
M&A;06/04/2001;Alexander Russell PLC;CEMEX Investments Ltd;;74.45;Cash;5.94;Completed;Friendly;GB0007597007;GB0007266413;0.0000;19.4364;80.000000;20.000000;4.068000
M&A;06/04/2001;Platzer Fastigheter AB;Fastighets AB Tinnen;;63.75;Stock;3.01;Terminated;Friendly;SE0000110959;SE0000311417;0.0000;-60.7654;100.000000;0.000000;0.000000
M&A;06/04/2001;Rebel Sport Ltd;Harvey Norman Holdings Ltd;;28.93;Cash;5.52;Completed;Friendly;AU000000REB7;AU000000HVN7;0.0000;45.0101;55.299999;0.000000;29.700001
INV;06/04/2001;China Shandong Hi-Speed Financial Group Ltd;Shanghai Industrial Urban Development Group Ltd;;2.00;Stock; ;Completed;Friendly;N.A.;BMG8065B1037;0.0000;0;33.299999;0.000000;0.000000
M&A;09/04/2001;Powergen Ltd;E.ON SE;;14928.85;Cash;10.96;Completed;Friendly;GB0004437462;DE000ENAG999;0.0000;18.0048;100.000000;0.000000;5322.000000
M&A;09/04/2001;Entrelec Group;ABB Ltd;;349.93;Cash;9.09;Completed;Friendly;FR0000035776;CH0012221716;0.0000;33.6788;100.000000;0.000000;83.837959
M&A;09/04/2001;Ventra Group Inc;Jura Energy Corp;;156.33;Stock;6.36;Terminated;Hostile;CA92281E1060;CA4820723035;0.0000;1497.63;87.099998;12.900000;188.899994
M&A;09/04/2001;Broadbase Software Inc;SWK Holdings Corp;;155.71;Stock; ;Completed;Friendly;US11130R1005;US78501P2039;0.0000;868.243;100.000000;0.000000;0.000000
M&A;09/04/2001;NBC Internet Inc;General Electric Co;;84.10;Cash; ;Completed;Friendly;US62873D1054;US3696041033;0.0000;51.935;61.400002;38.599998;0.000000
M&A;09/04/2001;Americorp;Mid-State Bancshares;;62.88;Cash or Stock; ;Completed;Friendly;US03061F1066;US5954401080;0.0000;0;100.000000;0.000000;0.000000
